parasiteScientificName,Location,Latitude,Longitude
Bolbosoma nipponicum,Coast of Japan,35.4543846,139.644207
Pomphorhynchus laevis,Western coast of British Isles,56.41323389999999,-5.472362899999999
Acanthocephalus lucii,Western coast of British Isles,56.41323389999999,-5.472362899999999
Bolbosoma vasculosum,NW African coast,-8.783195,34.508523
Pomphorhynchus laevis,Switzerland + Lichtenstein,47.3682887,8.5374552
Macracanthorhynchus ingens,Nearctic,53.569001,-113.571487
Corynosoma strumosum,Quebec,52.9399159,-73.5491361
Neoechinorhynchus rutili,Northeast Atlantic,39.370134,-77.40677199999999
Paratenuisentis ambiguus,Northeast Atlantic,39.370134,-77.40677199999999
Acanthocephalus anguillae,Northeast Atlantic,39.370134,-77.40677199999999
Echinorhynchus salmonis,Northeast Atlantic,39.370134,-77.40677199999999
Corynosoma semerme,Northeast Atlantic,39.370134,-77.40677199999999
Corynosoma strumosum,Northeast Atlantic,39.370134,-77.40677199999999
Polymorphus minutus,Northeast Atlantic,39.370134,-77.40677199999999
Macracanthorhynchus ingens,Pennsylvania,41.2033216,-77.1945247
Moniliformis moniliformis,California,36.778261,-119.4179324
Echinorhynchus salmonis,Nearctic,53.569001,-113.571487
Neoechinorhynchus cylindratus,Nearctic,53.569001,-113.571487
Neoechinorhynchus rutili,Nearctic,53.569001,-113.571487
Pomphorhynchus bulbocolli,Nearctic,53.569001,-113.571487
Polymorphus minutus,Eire + N. Ireland,54.7877149,-6.4923145
Acanthocephalus lucii,Switzerland + Lichtenstein,47.3682887,8.5374552
Macracanthorhynchus ingens,Louisiana,30.9842977,-91.96233269999999
Macracanthorhynchus ingens,United States,37.09024,-95.712891
Plagiorhynchus cylindraceus,Nebraska,41.4925374,-99.9018131
Pomphorhynchus laevis,Norway,60.47202399999999,8.468945999999999
Neoechinorhynchus emydis,Louisiana,30.9842977,-91.96233269999999
Neoechinorhynchus emydis,Arkansas,35.20105,-91.8318334
Macracanthorhynchus catulinus,Byelorussia,53.709807,27.953389
Acanthocephalus ranae,Byelorussia,53.709807,27.953389
Caballerorhynchus lamothei,Mexico,23.634501,-102.552784
Polymorphus minutus,France,46.227638,2.213749
Neoechinorhynchus rutili,Russia (Asian),61.52401,105.318756
Echinorhynchus gadi,Russia (Asian),61.52401,105.318756
Corynosoma strumosum,Russia (Asian),61.52401,105.318756
Corynosoma strumosum,Europe,54.5259614,15.2551187
Corynosoma semerme,Europe,54.5259614,15.2551187
Acanthocephalus clavula,Europe,54.5259614,15.2551187
Corynosoma semerme,Finno-Karelian ASSR,63.15587019999999,32.9905552
Neoechinorhynchus rutili,Yakut ASSR,66.7613451,124.123753
Acanthocephalus anthuris,Italy,41.87194,12.56738
Arhythmorhynchus frassoni,Italy,41.87194,12.56738
Echinorhynchus truttae,Italy,41.87194,12.56738
Neoechinorhynchus rutili,Russia (European),54.5259614,15.2551187
Acanthocephalus anguillae,Russia (European),54.5259614,15.2551187
Acanthocephalus lucii,Russia (European),54.5259614,15.2551187
Corynosoma strumosum,Germany,51.165691,10.451526
Filicollis anatis,Europe,54.5259614,15.2551187
Echinorhynchus salmonis,Wisconsin,43.7844397,-88.7878678
Acanthocephalus lucii,Estonia + Latvia,56.95962400000001,24.1016552
Bolbosoma balaenae,Pacific coast of USA,62.4113634,-149.0729714
Fessisentis friedi,Nearctic,53.569001,-113.571487
Echinorhynchus gadi,Nearctic,53.569001,-113.571487
Corynosoma strumosum,Nearctic,53.569001,-113.571487
Echinorhynchus gadi,Finno-Karelian ASSR,63.15587019999999,32.9905552
Pomphorhynchus laevis,Finno-Karelian ASSR,63.15587019999999,32.9905552
Moniliformis moniliformis,Louisiana,30.9842977,-91.96233269999999
Echinorhynchus gadi,Coast of Japan,35.4543846,139.644207
Moniliformis moniliformis,Vietnam,14.058324,108.277199
Bolbosoma vasculosum,Coast of Philippines,11.9574918,121.9269656
Pomphorhynchus bulbocolli,United States,37.09024,-95.712891
Corynosoma magdaleni,Baltic Sea,58.48795200000001,19.863281
Sphaerirostris picae,"Ukraine, incl. Moldavia",48.379433,31.1655799
Moniliformis moniliformis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Corynosoma strumosum,New Zealand coast,-42.6919232,171.3399414
Paratenuisentis ambiguus,France,46.227638,2.213749
Acanthocephalus clavula,Atlantic Ocean,-14.5994134,-28.6731465
Acanthocephalus lucii,Atlantic Ocean,-14.5994134,-28.6731465
Echinorhynchus salmonis,Atlantic Ocean,-14.5994134,-28.6731465
Neoechinorhynchus rutili,Atlantic Ocean,-14.5994134,-28.6731465
Pomphorhynchus laevis,Atlantic Ocean,-14.5994134,-28.6731465
Corynosoma bullosum,South Georgia,-54.4138333,-36.5827165
Profilicollis novaezelandensis,New Zealand coast,-42.6919232,171.3399414
Arhythmorhynchus frassoni,Florida,27.6648274,-81.5157535
Profilicollis altmani,North Carolina,35.7595731,-79.01929969999999
Profilicollis altmani,California,36.778261,-119.4179324
Mediorhynchus grandis,Australia,-25.274398,133.775136
Echinorhynchus gadi,East China Sea/ Yellow Sea,35.4942771,123.7964613
Echinorhynchus salmonis,East China Sea/ Yellow Sea,35.4942771,123.7964613
Arhythmorhynchus frassoni,East China Sea/ Yellow Sea,35.4942771,123.7964613
Bolbosoma vasculosum,South China Sea,15.488092,114.404754
Polymorphus minutus,East China Sea/ Yellow Sea,35.4942771,123.7964613
Acanthocephalus clavula,Spain + Andalusia,37.5442706,-4.7277528
Corynosoma strumosum,Western coast of British Isles,56.41323389999999,-5.472362899999999
Bolbosoma vasculosum,Bay of Bengal,13.531665,87.5395855
Mediorhynchus centurorum,Florida,27.6648274,-81.5157535
Corynosoma strumosum,Pacific coast of USA,62.4113634,-149.0729714
Echinorhynchus gadi,Pacific coast of USA,62.4113634,-149.0729714
Moniliformis moniliformis,Eastern & Central Europe,48.66,19.5
Acanthocephalus dirus,Canada,56.130366,-106.346771
Corynosoma semerme,United States,37.09024,-95.712891
Echinorhynchus leidyi,Canada,56.130366,-106.346771
Echinorhynchus salmonis,Canada,56.130366,-106.346771
Leptorhynchoides thecatus,Canada,56.130366,-106.346771
Neoechinorhynchus cylindratus,United States,37.09024,-95.712891
Neoechinorhynchus rutili,United States,37.09024,-95.712891
Neoechinorhynchus saginatus,United States,37.09024,-95.712891
Acanthocephalus lucii,Black Sea,43.41302899999999,34.299316
Corynosoma australe,Uruguay,-32.522779,-55.765835
Polymorphus trochus,Florida,27.6648274,-81.5157535
Golvanacanthus blennii,Mediterranean,34.5531284,18.0480105
Corynosoma magdaleni,Finland,61.92410999999999,25.7481511
Neoechinorhynchus rutili,Iran,32.427908,53.688046
Plagiorhynchus cylindraceus,Florida,27.6648274,-81.5157535
Mediorhynchus grandis,Florida,27.6648274,-81.5157535
Plagiorhynchus cylindraceus,Pennsylvania,41.2033216,-77.1945247
Avitellina centripunctata,Kuwait,29.31166,47.481766
Moniezia expansa,Kuwait,29.31166,47.481766
Hymenolepis nana,Bahrain,26.0667,50.5577
Taenia parva,Egypt,26.820553,30.802498
Echinococcus multilocularis,Alaska,64.2008413,-149.4936733
Austramphilina elongata,New South Wales,-31.2532183,146.921099
Echinococcus granulosus,Kuwait,29.31166,47.481766
Taenia saginata,Taiwan,23.69781,120.960515
Taenia solium,Taiwan,23.69781,120.960515
Joyeuxiella pasqualei,Greece,39.074208,21.824312
Taenia taeniaeformis,Eire + N. Ireland,54.7877149,-6.4923145
Taenia taeniaeformis,Arkansas,35.20105,-91.8318334
Taenia madoquae,Kenya,-0.023559,37.906193
Taenia saginata,Belgium + Luxembourg,50.0546886,5.467698299999999
Echinococcus granulosus,Spain + Andalusia,37.5442706,-4.7277528
Echinococcus granulosus,"England, Wales + Isle of Man",54.236107,-4.548056
Schistocephalus solidus,Norway,60.47202399999999,8.468945999999999
Diphyllobothrium ditremum,Scotland,56.49067119999999,-4.2026458
Bothriocephalus claviceps,"England, Wales + Isle of Man",54.236107,-4.548056
Echinococcus multilocularis,Montana,46.8796822,-110.3625658
Ligula intestinalis,"England, Wales + Isle of Man",54.236107,-4.548056
Diphyllobothrium ditremum,Canada,56.130366,-106.346771
Eubothrium salvelini,Canada,56.130366,-106.346771
Taenia solium,Hong Kong,22.396428,114.109497
Diphyllobothrium ditremum,Finland,61.92410999999999,25.7481511
Tatria biremis,Alberta,53.9332706,-116.5765035
Wardium paraporale,Alberta,53.9332706,-116.5765035
Ligula intestinalis,Alberta,53.9332706,-116.5765035
Schistocephalus solidus,Alberta,53.9332706,-116.5765035
Schistotaenia srivastavai,Alberta,53.9332706,-116.5765035
Schistotaenia tenuicirrus,Alberta,53.9332706,-116.5765035
Schistotaenia colymba,Alberta,53.9332706,-116.5765035
Lateriporus skrjabini,Alberta,53.9332706,-116.5765035
Taenia hydatigena,Ethiopia (incl. Dhibouti),11.59516,43.146473
Echinococcus granulosus,Ethiopia (incl. Dhibouti),11.59516,43.146473
Amphilina foliacea,European USSR (CIS),54.5259614,15.2551187
Bothriocephalus opsariichthydis,Georgia (USSR),42.315407,43.35689199999999
Taenia solium,Mexico,23.634501,-102.552784
Moniezia expansa,Ontario,51.253775,-85.323214
Parabisaccanthes philactes,Eastern & Central Europe,48.66,19.5
Bothriocephalus gregarius,Western Mediterranean,34.5531284,18.0480105
Fimbriaria fasciolaris,Switzerland + Lichtenstein,47.3682887,8.5374552
Microsomacanthus compressa,Switzerland + Lichtenstein,47.3682887,8.5374552
Microsomacanthus paracompressa,Switzerland + Lichtenstein,47.3682887,8.5374552
Microsomacanthus spiralibursata,Switzerland + Lichtenstein,47.3682887,8.5374552
Sobolevicanthus krabbeella,Switzerland + Lichtenstein,47.3682887,8.5374552
Sobolevicanthus gracilis,Switzerland + Lichtenstein,47.3682887,8.5374552
Aploparaksis furcigera,Switzerland + Lichtenstein,47.3682887,8.5374552
Cloacotaenia megalops,Switzerland + Lichtenstein,47.3682887,8.5374552
Parabisaccanthes philactes,Switzerland + Lichtenstein,47.3682887,8.5374552
Diorchis inflata,Switzerland + Lichtenstein,47.3682887,8.5374552
Diorchis brevis,Switzerland + Lichtenstein,47.3682887,8.5374552
Diorchis ransomi,Switzerland + Lichtenstein,47.3682887,8.5374552
Echinocotyle rosseteri,Switzerland + Lichtenstein,47.3682887,8.5374552
Dicranotaenia coronula,Switzerland + Lichtenstein,47.3682887,8.5374552
Taenia saginata,Switzerland + Lichtenstein,47.3682887,8.5374552
Hymenolepis nana,Switzerland + Lichtenstein,47.3682887,8.5374552
Echinococcus granulosus,Europe,54.5259614,15.2551187
Echinococcus multilocularis,Europe,54.5259614,15.2551187
Echinococcus oligarthrus,Neotropical,28.9337826,-95.30845339999999
Echinococcus vogeli,Neotropical,28.9337826,-95.30845339999999
Cloacotaenia megalops,Egypt,26.820553,30.802498
Cloacotaenia megalops,Malawi,-13.254308,34.301525
Cloacotaenia megalops,"England, Wales + Isle of Man",54.236107,-4.548056
Cloacotaenia megalops,United States,37.09024,-95.712891
Fimbriaria fasciolaris,Bangladesh,23.684994,90.356331
Taenia taeniaeformis,Japan,36.204824,138.252924
Taenia crassiceps,Japan,36.204824,138.252924
Echinococcus multilocularis,Japan,36.204824,138.252924
Bothriocephalus scorpii,Atlantic Ocean,-14.5994134,-28.6731465
Hymenolepis diminuta,Colorado,39.5500507,-105.7820674
Echinococcus granulosus,Australia,-25.274398,133.775136
Stilesia globipunctata,Mauritania,21.00789,-10.940835
Avitellina centripunctata,Mauritania,21.00789,-10.940835
Ctenotaenia marmotae,Switzerland + Lichtenstein,47.3682887,8.5374552
Echinococcus multilocularis,France,46.227638,2.213749
Ligula intestinalis,East Germany (!! USE Germany),51.165691,10.451526
Taenia martis,East Germany (!! USE Germany),51.165691,10.451526
Paranoplocephala omphalodes,Spain + Andalusia,37.5442706,-4.7277528
Echinococcus multilocularis,Mongolia,46.862496,103.846656
Metroliasthes lucida,New Hampshire/Vermont/Massachusetts/Connecticut/Rhode Is.,43.2509279,-71.9273024
Hymenolepis nana,Japan,36.204824,138.252924
Hymenolepis diminuta,Florida,27.6648274,-81.5157535
Taenia rileyi,Florida,27.6648274,-81.5157535
Taenia mustelae,Florida,27.6648274,-81.5157535
Cladotaenia circi,Florida,27.6648274,-81.5157535
Echinococcus granulosus,New South Wales,-31.2532183,146.921099
Echinococcus granulosus,Victoria,-37.01,144.75
Taenia polyacantha,Alaska,64.2008413,-149.4936733
Echinococcus granulosus,Sudan,12.862807,30.217636
Echinococcus granulosus,Kenya,-0.023559,37.906193
Echinococcus granulosus,Morocco,31.791702,-7.092619999999999
Bothriocephalus claviceps,Denmark,56.26392,9.501785
Proteocephalus macrocephalus,Denmark,56.26392,9.501785
Echinococcus granulosus,France,46.227638,2.213749
Taenia taeniaeformis,Australia,-25.274398,133.775136
Echinococcus granulosus,Jordan,30.585164,36.238414
Moniezia expansa,Pakistan,30.375321,69.34511599999999
Schistocephalus pungitii,Finno-Karelian ASSR,63.15587019999999,32.9905552
Proteocephalus percae,Finno-Karelian ASSR,63.15587019999999,32.9905552
Proteocephalus filicollis,Finno-Karelian ASSR,63.15587019999999,32.9905552
Proteocephalus torulosus,Finno-Karelian ASSR,63.15587019999999,32.9905552
Triaenophorus nodulosus,Finno-Karelian ASSR,63.15587019999999,32.9905552
Mosgovoyia pectinata,Scotland,56.49067119999999,-4.2026458
Echinococcus granulosus,Libya,26.3351,17.228331
Diplopylidium acanthotetra,Spain + Andalusia,37.5442706,-4.7277528
Nematoparataenia southwelli,European USSR (CIS),54.5259614,15.2551187
Taenia hydatigena,Germany,51.165691,10.451526
Echinococcus granulosus,Azerbaidzan,40.143105,47.576927
Moniezia expansa,Scotland,56.49067119999999,-4.2026458
Echinococcus granulosus,Scotland,56.49067119999999,-4.2026458
Proteocephalus ambloplitis,Wisconsin,43.7844397,-88.7878678
Bothriocephalus opsariichthydis,"Ukraine, incl. Moldavia",48.379433,31.1655799
Schistocephalus solidus,Scotland,56.49067119999999,-4.2026458
Raillietina tetragona,Georgia (USSR),42.315407,43.35689199999999
Raillietina echinobothrida,Georgia (USSR),42.315407,43.35689199999999
Amoebotaenia cuneata,Georgia (USSR),42.315407,43.35689199999999
Bothriocephalus claviceps,Italy,41.87194,12.56738
Proteocephalus macrocephalus,Italy,41.87194,12.56738
Taenia crocutae,Transvaal,-23.59,29.13
Taenia hyaenae,Transvaal,-23.59,29.13
Taenia regis,Transvaal,-23.59,29.13
Eubothrium salvelini,Iceland,64.963051,-19.020835
Diphyllobothrium ditremum,Iceland,64.963051,-19.020835
Proteocephalus longicollis,Iceland,64.963051,-19.020835
Hymenolepis nana,Guinea-Bissau,11.803749,-15.180413
Echinococcus granulosus,Uzbekistan,41.377491,64.585262
Taenia solium,United States,37.09024,-95.712891
Lacistorhynchus tenuis,Southwest Atlantic,-14.5994134,-28.6731465
Grillotia erinaceus,Southwest Atlantic,-14.5994134,-28.6731465
Amphilina foliacea,Caspian Sea,41.934977,50.66894500000001
Bothrimonus fallax,Caspian Sea,41.934977,50.66894500000001
Hymenolepis nana,Spain + Andalusia,37.5442706,-4.7277528
Taenia hydatigena,Ontario,51.253775,-85.323214
Taenia polyacantha,France,46.227638,2.213749
Taenia crassiceps,France,46.227638,2.213749
Taenia pisiformis,France,46.227638,2.213749
Hymenolepis nana,Jordan,30.585164,36.238414
Taenia saginata,Jordan,30.585164,36.238414
Proteocephalus torulosus,Lithuania,55.169438,23.881275
Proteocephalus macrocephalus,Lithuania,55.169438,23.881275
Proteocephalus longicollis,Lithuania,55.169438,23.881275
Proteocephalus thymalli,Lithuania,55.169438,23.881275
Proteocephalus osculatus,Lithuania,55.169438,23.881275
Proteocephalus cernuae,Lithuania,55.169438,23.881275
Proteocephalus filicollis,Lithuania,55.169438,23.881275
Paradilepis scolecina,Lithuania,55.169438,23.881275
Proteocephalus percae,Lithuania,55.169438,23.881275
Bothriocephalus scorpii,Lithuania,55.169438,23.881275
Ligula intestinalis,Lithuania,55.169438,23.881275
Bothriocephalus claviceps,Lithuania,55.169438,23.881275
Schistocephalus solidus,Lithuania,55.169438,23.881275
Eubothrium rugosum,Lithuania,55.169438,23.881275
Cyathocephalus truncatus,Lithuania,55.169438,23.881275
Schistocephalus pungitii,Lithuania,55.169438,23.881275
Caryophyllaeus laticeps,Lithuania,55.169438,23.881275
Triaenophorus nodulosus,Lithuania,55.169438,23.881275
Khawia sinensis,Lithuania,55.169438,23.881275
Khawia baltica,Lithuania,55.169438,23.881275
Proteocephalus percae,Finland,61.92410999999999,25.7481511
Proteocephalus cernuae,Finland,61.92410999999999,25.7481511
Cyathocephalus truncatus,Canada,56.130366,-106.346771
Taenia solium,Papua New Guinea,-6.314992999999999,143.95555
Hymenolepis nana,Papua New Guinea,-6.314992999999999,143.95555
Hymenolepis diminuta,Papua New Guinea,-6.314992999999999,143.95555
Valipora campylancristrota,East Germany (!! USE Germany),51.165691,10.451526
Paradilepis scolecina,East Germany (!! USE Germany),51.165691,10.451526
Taenia saginata,Ethiopia (incl. Dhibouti),11.59516,43.146473
Hymenolepis nana,Ethiopia (incl. Dhibouti),11.59516,43.146473
Taenia saginata,Japan,36.204824,138.252924
Taenia solium,Japan,36.204824,138.252924
Echinococcus granulosus,Quebec,52.9399159,-73.5491361
Hymenolepis diminuta,Alberta,53.9332706,-116.5765035
Hymenolepis citelli,Alberta,53.9332706,-116.5765035
Ligula intestinalis,Eire + N. Ireland,54.7877149,-6.4923145
Echinococcus granulosus,East Germany (!! USE Germany),51.165691,10.451526
Fimbriaria fasciolaris,Manitoba,53.7608608,-98.8138762
Fimbriaria fasciolaris,Alberta,53.9332706,-116.5765035
Hymenolepis abortiva,Alberta,53.9332706,-116.5765035
Bothriocephalus scorpii,Northeast Atlantic,39.370134,-77.40677199999999
Moniezia benedeni,Hawaiian Islands,19.8967662,-155.5827818
Taenia saginata,Denmark,56.26392,9.501785
Moniezia expansa,East Germany (!! USE Germany),51.165691,10.451526
Triaenophorus crassus,Manitoba,53.7608608,-98.8138762
Echinococcus granulosus,Iraq,33.223191,43.679291
Hymenolepis diminuta,Japan,36.204824,138.252924
Bothriocephalus acheilognathi,North Carolina,35.7595731,-79.01929969999999
Echinococcus granulosus,Northeast Africa,9.1303782000000009,41.2808577
Echinococcus oligarthrus,Venezuela,6.42375,-66.58973
Schistocephalus solidus,Germany,51.165691,10.451526
Hymenolepis diminuta,Australia,-25.274398,133.775136
Triaenophorus crassus,Finland,61.92410999999999,25.7481511
Eubothrium salvelini,Newfoundland,53.1355091,-57.6604364
Triaenophorus nodulosus,Baltic Sea,58.48795200000001,19.863281
Bothriocephalus scorpii,Baltic Sea,58.48795200000001,19.863281
Hymenolepis nana,Guatemala,15.783471,-90.23075899999999
Moniezia benedeni,Transvaal,-23.59,29.13
Moniezia expansa,Argentina,-38.416097,-63.61667199999999
Amphilina foliacea,Yugoslavia,37.09024,-95.712891
Proteocephalus torulosus,Yugoslavia,37.09024,-95.712891
Caryophyllaeus laticeps,Yugoslavia,37.09024,-95.712891
Ligula intestinalis,Yugoslavia,37.09024,-95.712891
Proteocephalus percae,Germany,51.165691,10.451526
Proteocephalus longicollis,Germany,51.165691,10.451526
Caryophyllaeus laticeps,Germany,51.165691,10.451526
Ligula intestinalis,Germany,51.165691,10.451526
Bothriocephalus claviceps,Germany,51.165691,10.451526
Proteocephalus macrocephalus,Germany,51.165691,10.451526
Triaenophorus nodulosus,Germany,51.165691,10.451526
Eubothrium rugosum,Germany,51.165691,10.451526
Triaenophorus nodulosus,Yugoslavia,37.09024,-95.712891
Proteocephalus cernuae,Yugoslavia,37.09024,-95.712891
Proteocephalus torulosus,European USSR (CIS),54.5259614,15.2551187
Triaenophorus crassus,European USSR (CIS),54.5259614,15.2551187
Ligula intestinalis,Manitoba,53.7608608,-98.8138762
Triaenophorus nodulosus,European USSR (CIS),54.5259614,15.2551187
Eubothrium rugosum,European USSR (CIS),54.5259614,15.2551187
Anomotaenia constricta,Canary Islands,28.2915637,-16.6291304
Neogryporhynchus cheilancristrotus,Canary Islands,28.2915637,-16.6291304
Paricterotaenia porosa,Canary Islands,28.2915637,-16.6291304
Tetrabothrius erostris,Canary Islands,28.2915637,-16.6291304
Proteocephalus torulosus,Finland,61.92410999999999,25.7481511
Caryophyllaeus laticeps,Finland,61.92410999999999,25.7481511
