Parasite.species,Location,Latitude,Longitude,Habitat
Dipylidium caninum,Newfoundland,53.1355091,-57.6604364,terrestrial
Dipylidium caninum,Northwest Territories,64.8255441,-124.8457334,terrestrial
Dipylidium caninum,Ontario,51.253775,-85.323214,terrestrial
Taenia crassiceps,Ontario,51.253775,-85.323214,terrestrial
Taenia hydatigena,Newfoundland,53.1355091,-57.6604364,terrestrial
Taenia pisiformis,Newfoundland,53.1355091,-57.6604364,terrestrial
Taenia pisiformis,Northwest Territories,64.8255441,-124.8457334,terrestrial
Taenia pisiformis,Ontario,51.253775,-85.323214,terrestrial
Taenia pisiformis,Quebec,52.9399159,-73.5491361,terrestrial
Taenia serialis,Alberta,53.9332706,-116.5765035,terrestrial
Taenia serialis,Northwest Territories,64.8255441,-124.8457334,terrestrial
Anoplocephala magna,Ontario,51.253775,-85.323214,terrestrial
Anoplocephala magna,Quebec,52.9399159,-73.5491361,terrestrial
Anoplocephala perfoliata,Newfoundland,53.1355091,-57.6604364,terrestrial
Anoplocephala perfoliata,Ontario,51.253775,-85.323214,terrestrial
Staphylocystis furcata,Taiwan,23.69781,120.960515,terrestrial
Diphyllobothrium ditremum,Nova Scotia,44.68198659999999,-63.744311,freshwater
Schistocephalus pungitii,Nova Scotia,44.68198659999999,-63.744311,freshwater
Proteocephalus ambloplitis,New Hampshire/Vermont/Massachusetts/Connecticut/Rhode Is.,43.2509279,-71.9273024,freshwater
Rodentolepis asymmetrica,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Diplogonoporus balaenopterae,Atlantic Ocean,-14.5994134,-28.6731465,marine
Diplogonoporus balaenopterae,Arctic Ocean,65.2481624,-60.4620977,marine
Taenia taeniaeformis,France,46.227638,2.213749,terrestrial
Taenia mustelae,France,46.227638,2.213749,terrestrial
Spirometra mansonoides,Florida,27.6648274,-81.5157535,terrestrial
Sobolevicanthus krabbeella,Denmark,56.26392,9.501785,freshwater
Taenia hydatigena,Japan,36.204824,138.252924,terrestrial
Bertiella studeri,Sumatra,-0.589724,101.3431058,terrestrial
Bothriocephalus opsariichthydis,Japan,36.204824,138.252924,freshwater
Khawia sinensis,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Clistobothrium carcharodoni,Pacific coast of USA,62.4113634,-149.0729714,marine
Diplopylidium acanthotetra,Balearic Islands,39.3587759,2.7356328,terrestrial
Taenia multiceps,Iran,32.427908,53.688046,terrestrial
Taenia taeniaeformis,Iran,32.427908,53.688046,terrestrial
Taenia endothoracicus,Iran,32.427908,53.688046,terrestrial
Taenia pisiformis,Iran,32.427908,53.688046,terrestrial
Dipylidium caninum,Iran,32.427908,53.688046,terrestrial
Spirometra mansonoides,Iran,32.427908,53.688046,terrestrial
Echinococcus granulosus,Uruguay,-32.522779,-55.765835,terrestrial
Hymenolepis nana,Sudan,12.862807,30.217636,terrestrial
Taenia saginata,Burma [Myanmar],21.916221,95.955974,terrestrial
Ligula intestinalis,"Ukraine, incl. Moldavia",48.379433,31.1655799,freshwater
Echinococcus granulosus,Mali,17.570692,-3.996166,terrestrial
Moniezia expansa,Tennessee,35.5174913,-86.5804473,terrestrial
Taenia taeniaeformis,Chile,-35.675147,-71.542969,terrestrial
Spathebothrium simplex,Sea of Okhotsk,52.87362299999999,149.3658173,marine
Bothriocephalus scorpii,Sea of Okhotsk,52.87362299999999,149.3658173,marine
Raillietina echinobothrida,Malaya,3.17,101.7,terrestrial
Raillietina tetragona,Malaya,3.17,101.7,terrestrial
Hymenolepis carioca,Malaya,3.17,101.7,terrestrial
Davainea proglottina,Malaya,3.17,101.7,terrestrial
Amoebotaenia cuneata,Malaya,3.17,101.7,terrestrial
Taenia martis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Echinococcus granulosus,Niger,17.607789,8.081666,terrestrial
Echinococcus multilocularis,Belgium + Luxembourg,50.0546886,5.467698299999999,terrestrial
Dipylidium caninum,Yugoslavia,37.09024,-95.712891,terrestrial
Hymenolepis nana,Guinea,9.945587,-9.696645,terrestrial
Echinococcus multilocularis,Indiana,40.2671941,-86.1349019,terrestrial
Bothriocephalus claviceps,Baltic Sea,58.48795200000001,19.863281,freshwater
Proteocephalus macrocephalus,Baltic Sea,58.48795200000001,19.863281,freshwater
Eubothrium crassum,Norwegian Sea,68.8773537,3.13966,freshwater
Sobolevicanthus gracilis,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Fimbriaria fasciolaris,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Diorchis nyrocae,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Nematoparataenia southwelli,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Dicranotaenia coronula,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Thysaniezia giardi,Orange Free State,-28.4541105,26.7967849,terrestrial
Hymenolepis diminuta,Guinea-Bissau,11.803749,-15.180413,terrestrial
Echinococcus granulosus,Guinea-Bissau,11.803749,-15.180413,terrestrial
Dipylidium caninum,Guinea-Bissau,11.803749,-15.180413,terrestrial
Taenia saginata,Guinea-Bissau,11.803749,-15.180413,terrestrial
Taenia solium,Guinea-Bissau,11.803749,-15.180413,terrestrial
Bertiella studeri,Guinea-Bissau,11.803749,-15.180413,terrestrial
Taenia saginata,Angola,-11.202692,17.873887,terrestrial
Taenia solium,Angola,-11.202692,17.873887,terrestrial
Echinococcus granulosus,Mozambique,-18.665695,35.529562,terrestrial
Hymenolepis nana,Mozambique,-18.665695,35.529562,terrestrial
Dipylidium caninum,Armenia,40.069099,45.038189,terrestrial
Khawia armeniaca,Armenia,40.069099,45.038189,freshwater
Diphyllobothrium latum,Mozambique,-18.665695,35.529562,terrestrial
Dipylidium caninum,Mozambique,-18.665695,35.529562,terrestrial
Taenia saginata,Mozambique,-18.665695,35.529562,terrestrial
Taenia solium,Mozambique,-18.665695,35.529562,terrestrial
Anoplocephala perfoliata,Ethiopia (incl. Dhibouti),11.59516,43.146473,terrestrial
Anoplocephala perfoliata,Japan,36.204824,138.252924,terrestrial
Dipylidium caninum,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Anoplocephala perfoliata,Morocco,31.791702,-7.092619999999999,terrestrial
Anoplocephala magna,Morocco,31.791702,-7.092619999999999,terrestrial
Moniezia expansa,Yugoslavia,37.09024,-95.712891,terrestrial
Davainea proglottina,Iraq,33.223191,43.679291,terrestrial
Lateriporus teres,Iraq,33.223191,43.679291,marine
Drepanidotaenia lanceolata,Iraq,33.223191,43.679291,freshwater
Nematoparataenia southwelli,Yugoslavia,37.09024,-95.712891,freshwater
Staphylocystis furcata,Burma [Myanmar],21.916221,95.955974,terrestrial
Dilepis undula,British Columbia,53.7266683,-127.6476205,terrestrial
Dilepis undula,Finland,61.92410999999999,25.7481511,terrestrial
Hymenolepis nana,Taiwan,23.69781,120.960515,terrestrial
Hymenolepis diminuta,North Carolina,35.7595731,-79.01929969999999,terrestrial
Taenia polyacantha,Finland,61.92410999999999,25.7481511,terrestrial
Taenia pisiformis,Colorado,39.5500507,-105.7820674,terrestrial
Taenia serialis,Colorado,39.5500507,-105.7820674,terrestrial
Mosgovoyia pectinata,Colorado,39.5500507,-105.7820674,terrestrial
Corallobothrium parafimbriatum,Italy,41.87194,12.56738,freshwater
Amphilina foliacea,Georgia (USSR),42.315407,43.35689199999999,freshwater
Bothrimonus fallax,Georgia (USSR),42.315407,43.35689199999999,marine
Eubothrium crassum,Georgia (USSR),42.315407,43.35689199999999,freshwater
Triaenophorus nodulosus,Georgia (USSR),42.315407,43.35689199999999,freshwater
Proteocephalus percae,Georgia (USSR),42.315407,43.35689199999999,freshwater
Caryophyllaeus laticeps,Georgia (USSR),42.315407,43.35689199999999,freshwater
Ligula intestinalis,Georgia (USSR),42.315407,43.35689199999999,freshwater
Paradilepis scolecina,Georgia (USSR),42.315407,43.35689199999999,freshwater
Proteocephalus torulosus,Georgia (USSR),42.315407,43.35689199999999,freshwater
Taenia saginata,Norway,60.47202399999999,8.468945999999999,terrestrial
Anoplocephala perfoliata,Sweden,60.12816100000001,18.643501,terrestrial
Khawia armeniaca,Georgia (USSR),42.315407,43.35689199999999,freshwater
Moniezia expansa,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Hymenolepis nana,Egypt,26.820553,30.802498,terrestrial
Anoplocephala perfoliata,Italy,41.87194,12.56738,terrestrial
Monobothrium hunteri,Lake Superior,47.723087,-86.940716,freshwater
Proteocephalus macrocephalus,Nova Scotia,44.68198659999999,-63.744311,freshwater
Bothriocephalus claviceps,Nova Scotia,44.68198659999999,-63.744311,freshwater
Bothriocephalus acheilognathi,Italy,41.87194,12.56738,freshwater
Cyathocephalus truncatus,Italy,41.87194,12.56738,freshwater
Triaenophorus nodulosus,Italy,41.87194,12.56738,freshwater
Ligula intestinalis,Sardinia,40.1208752,9.012892599999999,freshwater
Proteocephalus percae,Italy,41.87194,12.56738,freshwater
Caryophyllaeus laticeps,Italy,41.87194,12.56738,freshwater
Proteocephalus osculatus,Georgia (USSR),42.315407,43.35689199999999,freshwater
Moniezia benedeni,The Gambia,13.443182,-15.310139,terrestrial
Amoebotaenia cuneata,Southeast Asia,-2.2179704,115.66283,terrestrial
Ophiotaenia gracilis,Nearctic,53.569001,-113.571487,freshwater
Spirometra mansonoides,Nearctic,53.569001,-113.571487,terrestrial
Austramphilina elongata,South Australia,-30.0002315,136.2091547,freshwater
Grillotia erinaceus,Atlantic Ocean,-14.5994134,-28.6731465,marine
Echinococcus granulosus,Crete,35.240117,24.8092691,terrestrial
Moniezia expansa,United States,37.09024,-95.712891,terrestrial
Taenia hydatigena,United States,37.09024,-95.712891,terrestrial
Proteocephalus ambiguus,Finno-Karelian ASSR,63.15587019999999,32.9905552,freshwater
Neoctenotaenia ctenoides,United States,37.09024,-95.712891,terrestrial
Taenia pisiformis,United States,37.09024,-95.712891,terrestrial
Joyeuxiella pasqualei,Egypt,26.820553,30.802498,terrestrial
Echinococcus granulosus,New Zealand,-40.900557,174.885971,terrestrial
Anoplocephala magna,Iran,32.427908,53.688046,terrestrial
Dipylidium caninum,Austria,47.516231,14.550072,terrestrial
Taenia serialis,Germany,51.165691,10.451526,terrestrial
Taenia pisiformis,Germany,51.165691,10.451526,terrestrial
Taenia polyacantha,Germany,51.165691,10.451526,terrestrial
Taenia taeniaeformis,Germany,51.165691,10.451526,terrestrial
Raillietina echinobothrida,Egypt,26.820553,30.802498,terrestrial
Choanotaenia infundibulum,Egypt,26.820553,30.802498,terrestrial
Hymenolepis diminuta,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Bothriocephalus acheilognathi,Louisiana,30.9842977,-91.96233269999999,freshwater
Taenia solium,Guatemala,15.783471,-90.23075899999999,terrestrial
Taenia serialis,United States,37.09024,-95.712891,terrestrial
Variolepis farciminosa,Ivory Coast,7.539988999999999,-5.547079999999999,terrestrial
Avitellina centripunctata,Senegal,14.497401,-14.452362,terrestrial
Cloacotaenia megalops,Florida,27.6648274,-81.5157535,freshwater
Cittotaenia denticulata,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Mosgovoyia pectinata,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Echinococcus granulosus,Costa Rica,9.748916999999999,-83.753428,terrestrial
Echinococcus oligarthrus,Costa Rica,9.748916999999999,-83.753428,terrestrial
Echinococcus granulosus,Mexico,23.634501,-102.552784,terrestrial
Echinococcus granulosus,Belgium + Luxembourg,50.0546886,5.467698299999999,terrestrial
Hymenolepis nana,Peru,-9.189967,-75.015152,terrestrial
Taenia taeniaeformis,Taiwan,23.69781,120.960515,terrestrial
Hymenolepis diminuta,Taiwan,23.69781,120.960515,terrestrial
Aploparaksis filum,United States,37.09024,-95.712891,terrestrial
Davainea tetraoensis,Finland,61.92410999999999,25.7481511,terrestrial
Catenotaenia pusilla,Japan,36.204824,138.252924,terrestrial
Taenia crassiceps,Lithuania,55.169438,23.881275,terrestrial
Taenia mustelae,Lithuania,55.169438,23.881275,terrestrial
Echinococcus granulosus,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999,terrestrial
Hymenolepis nana,Paraguay,-23.442503,-58.443832,terrestrial
Hymenolepis nana,Pakistan,30.375321,69.34511599999999,terrestrial
Caryophyllaeus laticeps,France,46.227638,2.213749,freshwater
Khawia sinensis,France,46.227638,2.213749,freshwater
Ligula intestinalis,France,46.227638,2.213749,freshwater
Ligula intestinalis,Scotland,56.49067119999999,-4.2026458,freshwater
Nybelinia surmenicola,Coast of Japan,35.4543846,139.644207,marine
Diphyllobothrium ditremum,Ontario,51.253775,-85.323214,freshwater
Eubothrium salvelini,Ontario,51.253775,-85.323214,freshwater
Ligula intestinalis,Ontario,51.253775,-85.323214,freshwater
Proteocephalus ambloplitis,Ontario,51.253775,-85.323214,freshwater
Hunterella nodulosa,Ontario,51.253775,-85.323214,freshwater
Schistocephalus solidus,Ontario,51.253775,-85.323214,freshwater
Bothriocephalus scorpii,Norway,60.47202399999999,8.468945999999999,marine
Proteocephalus filicollis,Norway,60.47202399999999,8.468945999999999,freshwater
Taenia multiceps,Italy,41.87194,12.56738,terrestrial
Taenia pisiformis,Italy,41.87194,12.56738,terrestrial
Dipylidium caninum,Italy,41.87194,12.56738,terrestrial
Taenia parenchymatosa,Yakut ASSR,66.7613451,124.123753,terrestrial
Taenia hyaenae,Southern Africa,-24.3570767,19.5687103,terrestrial
Taenia gonyamai,Ethiopian Region,9.145000000000001,40.489673,terrestrial
Catenotaenia pusilla,France,46.227638,2.213749,terrestrial
Catenotaenia pusilla,Italy,41.87194,12.56738,terrestrial
Catenotaenia pusilla,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Echinococcus multilocularis,United States,37.09024,-95.712891,terrestrial
Hymenolepis diminuta,Egypt,26.820553,30.802498,terrestrial
Mathevotaenia symmetrica,Iraq,33.223191,43.679291,terrestrial
Taenia taeniaeformis,Italy,41.87194,12.56738,terrestrial
Taenia taeniaeformis,"England, Wales + Isle of Man",54.236107,-4.548056,terrestrial
Taenia taeniaeformis,Spain + Andalusia,37.5442706,-4.7277528,terrestrial
Taenia taeniaeformis,Egypt,26.820553,30.802498,terrestrial
Taenia taeniaeformis,District of Columbia/Delaware/New Jersey/Maryland,39.0457549,-76.64127119999999,terrestrial
Taenia asiatica,Taiwan,23.69781,120.960515,terrestrial
Lacistorhynchus tenuis,Western Mediterranean,34.5531284,18.0480105,marine
Cyclustera capito,Florida,27.6648274,-81.5157535,freshwater
Mosgovoyia pectinata,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Cittotaenia denticulata,Eire + N. Ireland,54.7877149,-6.4923145,terrestrial
Coronacanthus vassilevi,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Coronacanthus omissa,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Hymenolepis diminuta,Lithuania,55.169438,23.881275,terrestrial
Rodentolepis straminea,Lithuania,55.169438,23.881275,terrestrial
Cladotaenia globifera,Lithuania,55.169438,23.881275,terrestrial
Paranoplocephala omphalodes,Lithuania,55.169438,23.881275,terrestrial
Taenia martis,Lithuania,55.169438,23.881275,terrestrial
Proteocephalus osculatus,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Diphyllobothrium dendriticum,Baltic Sea,58.48795200000001,19.863281,freshwater
Diphyllobothrium latum,Estonia + Latvia,56.95962400000001,24.1016552,terrestrial
Diphyllobothrium dendriticum,Estonia + Latvia,56.95962400000001,24.1016552,freshwater
Taenia hydatigena,Estonia + Latvia,56.95962400000001,24.1016552,terrestrial
Moniezia expansa,Estonia + Latvia,56.95962400000001,24.1016552,terrestrial
Moniezia benedeni,Estonia + Latvia,56.95962400000001,24.1016552,terrestrial
Moniezia expansa,Transvaal,-23.59,29.13,terrestrial
Taenia hydatigena,Transvaal,-23.59,29.13,terrestrial
Moniezia expansa,Germany,51.165691,10.451526,terrestrial
Bothriocephalus scorpii,Western Iberian coast,40.4830106,-4.087557299999999,marine
Moniezia expansa,Iraq,33.223191,43.679291,terrestrial
Hymenolepis nana,Bangladesh,23.684994,90.356331,terrestrial
Amphilina foliacea,Mediterranean,34.5531284,18.0480105,freshwater
Eubothrium salvelini,Spitzbergen (Svalbard),78.90136,13.4838877,freshwater
Anoplocephala perfoliata,Cape Province,-33.5,20.97,terrestrial
Aploparaksis brachyphallos,New Brunswick,46.5653163,-66.46191639999999,terrestrial
Hymenolepis diminuta,Manitoba,53.7608608,-98.8138762,terrestrial
Dipylidium caninum,Germany,51.165691,10.451526,terrestrial
Molluscotaenia crassiscolex,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Neoskrjabinolepis schaldybini,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Staphylocystis furcata,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Urocystis prolifer,"Ukraine, incl. Moldavia",48.379433,31.1655799,terrestrial
Joyeuxiella pasqualei,Iran,32.427908,53.688046,terrestrial
Taenia solium,Nearctic,53.569001,-113.571487,terrestrial
Hymenolepis nana,Armenia,40.069099,45.038189,terrestrial
Dipylidium caninum,Morocco,31.791702,-7.092619999999999,terrestrial
Taenia crassiceps,Morocco,31.791702,-7.092619999999999,terrestrial
Echinococcus granulosus,Yugoslavia,37.09024,-95.712891,terrestrial
Taenia hydatigena,Yugoslavia,37.09024,-95.712891,terrestrial
Taenia multiceps,Yugoslavia,37.09024,-95.712891,terrestrial
Taenia pisiformis,Yugoslavia,37.09024,-95.712891,terrestrial
Echinococcus multilocularis,Iran,32.427908,53.688046,terrestrial
Paranoplocephala omphalodes,Alaska,64.2008413,-149.4936733,terrestrial
Proteocephalus percae,"England, Wales + Isle of Man",54.236107,-4.548056,freshwater
Eubothrium crassum,Yugoslavia,37.09024,-95.712891,freshwater
Cyathocephalus truncatus,Yugoslavia,37.09024,-95.712891,freshwater
Diphyllobothrium latum,Yugoslavia,37.09024,-95.712891,terrestrial
Paranoplocephala omphalodes,Finland,61.92410999999999,25.7481511,terrestrial
Taenia mustelae,Finland,61.92410999999999,25.7481511,terrestrial
Taenia taeniaeformis,Finland,61.92410999999999,25.7481511,terrestrial
Eubothrium crassum,Japan,36.204824,138.252924,freshwater
Bothriocephalus acheilognathi,Hawaiian Islands,19.8967662,-155.5827818,freshwater
Echinococcus granulosus,Nepal,28.394857,84.12400799999999,terrestrial
Triaenophorus crassus,Ontario,51.253775,-85.323214,freshwater
Triaenophorus nodulosus,Ontario,51.253775,-85.323214,freshwater
Triaenophorus stizostedionis,Ontario,51.253775,-85.323214,freshwater
Echinococcus multilocularis,New Brunswick,46.5653163,-66.46191639999999,terrestrial
Spirometra erinacei,Victoria,-37.01,144.75,terrestrial
Ophiotaenia filaroides,Mexico,23.634501,-102.552784,freshwater
Schistocephalus solidus,Finland,61.92410999999999,25.7481511,freshwater
Ligula intestinalis,European USSR (CIS),54.5259614,15.2551187,freshwater
Grillotia erinaceus,Irish Sea,53.8276917,-4.465836599999999,marine
Ophryocotyle proteus,European USSR (CIS),54.5259614,15.2551187,marine
